trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint
T003861,09:10:00,09:10:00,s4,1,0,1,0
T003861,09:26:00,09:26:00,s15,2,1,0,0
T003862,09:30:00,09:30:00,s4,1,0,1,0
T003862,09:46:00,09:46:00,s15,2,1,0,0
T003863,09:50:00,09:50:00,s4,1,0,1,0
T003863,10:06:00,10:06:00,s15,2,1,0,0
T003864,10:10:00,10:10:00,s4,1,0,1,0
T003864,10:26:00,10:26:00,s15,2,1,0,0
T003865,10:30:00,10:30:00,s4,1,0,1,0
T003865,10:46:00,10:46:00,s15,2,1,0,0
T003866,10:50:00,10:50:00,s4,1,0,1,0
T003866,11:06:00,11:06:00,s15,2,1,0,0
T003867,11:10:00,11:10:00,s4,1,0,1,0
T003867,11:26:00,11:26:00,s15,2,1,0,0
T003868,11:30:00,11:30:00,s4,1,0,1,0
T003868,11:46:00,11:46:00,s15,2,1,0,0
T003869,11:50:00,11:50:00,s4,1,0,1,0
T003869,12:06:00,12:06:00,s15,2,1,0,0
T003870,12:10:00,12:10:00,s4,1,0,1,0
T003870,12:26:00,12:26:00,s15,2,1,0,0
T003871,12:30:00,12:30:00,s4,1,0,1,0
T003871,12:46:00,12:46:00,s15,2,1,0,0
T003872,12:50:00,12:50:00,s4,1,0,1,0
T003872,13:06:00,13:06:00,s15,2,1,0,0
T003873,13:10:00,13:10:00,s4,1,0,1,0
T003873,13:26:00,13:26:00,s15,2,1,0,0
T003874,13:30:00,13:30:00,s4,1,0,1,0
T003874,13:46:00,13:46:00,s15,2,1,0,0
T003875,13:50:00,13:50:00,s4,1,0,1,0
T003875,14:06:00,14:06:00,s15,2,1,0,0
T003876,14:10:00,14:10:00,s4,1,0,1,0
T003876,14:26:00,14:26:00,s15,2,1,0,0
T003877,14:30:00,14:30:00,s4,1,0,1,0
T003877,14:46:00,14:46:00,s15,2,1,0,0
T003878,14:50:00,14:50:00,s4,1,0,1,0
T003878,15:06:00,15:06:00,s15,2,1,0,0
T003879,15:10:00,15:10:00,s4,1,0,1,0
T003879,15:26:00,15:26:00,s15,2,1,0,0
T003880,15:30:00,15:30:00,s4,1,0,1,0
T003880,15:46:00,15:46:00,s15,2,1,0,0
T003881,15:50:00,15:50:00,s4,1,0,1,0
T003881,16:06:00,16:06:00,s15,2,1,0,0
T003882,16:10:00,16:10:00,s4,1,0,1,0
T003882,16:26:00,16:26:00,s15,2,1,0,0
T003883,16:20:00,16:20:00,s4,1,0,1,0
T003883,16:36:00,16:36:00,s15,2,1,0,0
T003884,16:30:00,16:30:00,s4,1,0,1,0
T003884,16:46:00,16:46:00,s15,2,1,0,0
T003885,16:40:00,16:40:00,s4,1,0,1,0
T003885,16:56:00,16:56:00,s15,2,1,0,0
T003886,16:50:00,16:50:00,s4,1,0,1,0
T003886,17:06:00,17:06:00,s15,2,1,0,0
T003887,17:00:00,17:00:00,s4,1,0,1,0
T003887,17:16:00,17:16:00,s15,2,1,0,0
T003888,17:10:00,17:10:00,s4,1,0,1,0
T003888,17:26:00,17:26:00,s15,2,1,0,0
T003889,17:20:00,17:20:00,s4,1,0,1,0
T003889,17:36:00,17:36:00,s15,2,1,0,0
T003890,17:30:00,17:30:00,s4,1,0,1,0
T003890,17:46:00,17:46:00,s15,2,1,0,0
T003891,17:40:00,17:40:00,s4,1,0,1,0
T003891,17:56:00,17:56:00,s15,2,1,0,0
T003892,17:50:00,17:50:00,s4,1,0,1,0
T003892,18:06:00,18:06:00,s15,2,1,0,0
T003893,18:00:00,18:00:00,s4,1,0,1,0
T003893,18:16:00,18:16:00,s15,2,1,0,0
T003894,18:10:00,18:10:00,s4,1,0,1,0
T003894,18:26:00,18:26:00,s15,2,1,0,0
T003895,18:20:00,18:20:00,s4,1,0,1,0
T003895,18:36:00,18:36:00,s15,2,1,0,0
T003896,18:30:00,18:30:00,s4,1,0,1,0
T003896,18:46:00,18:46:00,s15,2,1,0,0
T003897,18:40:00,18:40:00,s4,1,0,1,0
T003897,18:56:00,18:56:00,s15,2,1,0,0
T003898,18:50:00,18:50:00,s4,1,0,1,0
T003898,19:06:00,19:06:00,s15,2,1,0,0
T003899,19:00:00,19:00:00,s4,1,0,1,0
T003899,19:16:00,19:16:00,s15,2,1,0,0
T003900,19:10:00,19:10:00,s4,1,0,1,0
T003900,19:26:00,19:26:00,s15,2,1,0,0
T003901,19:30:00,19:30:00,s4,1,0,1,0
T003901,19:46:00,19:46:00,s15,2,1,0,0
T003902,19:50:00,19:50:00,s4,1,0,1,0
T003902,20:06:00,20:06:00,s15,2,1,0,0
T003903,20:10:00,20:10:00,s4,1,0,1,0
T003903,20:26:00,20:26:00,s15,2,1,0,0
T003904,20:30:00,20:30:00,s4,1,0,1,0
T003904,20:46:00,20:46:00,s15,2,1,0,0
T003905,20:50:00,20:50:00,s4,1,0,1,0
T003905,21:06:00,21:06:00,s15,2,1,0,0
T003906,05:30:00,05:30:00,s4,1,0,1,0
T003906,05:46:00,05:46:00,s15,2,1,0,0
T003907,06:10:00,06:10:00,s4,1,0,1,0
T003907,06:26:00,06:26:00,s15,2,1,0,0
T003908,06:30:00,06:30:00,s4,1,0,1,0
T003908,06:46:00,06:46:00,s15,2,1,0,0
T003909,06:50:00,06:50:00,s4,1,0,1,0
T003909,07:06:00,07:06:00,s15,2,1,0,0
T003910,07:10:00,07:10:00,s4,1,0,1,0
T003910,07:26:00,07:26:00,s15,2,1,0,0
T003911,07:30:00,07:30:00,s4,1,0,1,0
T003911,07:46:00,07:46:00,s15,2,1,0,0
T003912,07:50:00,07:50:00,s4,1,0,1,0
T003912,08:06:00,08:06:00,s15,2,1,0,0
T003913,08:10:00,08:10:00,s4,1,0,1,0
T003913,08:26:00,08:26:00,s15,2,1,0,0
T003914,08:30:00,08:30:00,s4,1,0,1,0
T003914,08:46:00,08:46:00,s15,2,1,0,0
T003915,08:50:00,08:50:00,s4,1,0,1,0
T003915,09:06:00,09:06:00,s15,2,1,0,0
T003916,09:10:00,09:10:00,s4,1,0,1,0
T003916,09:26:00,09:26:00,s15,2,1,0,0
T003917,09:50:00,09:50:00,s4,1,0,1,0
T003917,10:06:00,10:06:00,s15,2,1,0,0
T003918,10:30:00,10:30:00,s4,1,0,1,0
T003918,10:46:00,10:46:00,s15,2,1,0,0
T003919,11:10:00,11:10:00,s4,1,0,1,0
T003919,11:26:00,11:26:00,s15,2,1,0,0
T003920,11:50:00,11:50:00,s4,1,0,1,0
T003920,12:06:00,12:06:00,s15,2,1,0,0
T003921,12:30:00,12:30:00,s4,1,0,1,0
T003921,12:46:00,12:46:00,s15,2,1,0,0
T003922,13:10:00,13:10:00,s4,1,0,1,0
T003922,13:26:00,13:26:00,s15,2,1,0,0
T003923,13:50:00,13:50:00,s4,1,0,1,0
T003923,14:06:00,14:06:00,s15,2,1,0,0
T003924,14:30:00,14:30:00,s4,1,0,1,0
T003924,14:46:00,14:46:00,s15,2,1,0,0
T003925,15:10:00,15:10:00,s4,1,0,1,0
T003925,15:26:00,15:26:00,s15,2,1,0,0
T003926,15:50:00,15:50:00,s4,1,0,1,0
T003926,16:06:00,16:06:00,s15,2,1,0,0
T003927,16:20:00,16:20:00,s4,1,0,1,0
T003927,16:36:00,16:36:00,s15,2,1,0,0
T003928,16:40:00,16:40:00,s4,1,0,1,0
T003928,16:56:00,16:56:00,s15,2,1,0,0
T003929,17:00:00,17:00:00,s4,1,0,1,0
T003929,17:16:00,17:16:00,s15,2,1,0,0
T003930,17:20:00,17:20:00,s4,1,0,1,0
T003930,17:36:00,17:36:00,s15,2,1,0,0
T003931,17:40:00,17:40:00,s4,1,0,1,0
T003931,17:56:00,17:56:00,s15,2,1,0,0
T003932,18:00:00,18:00:00,s4,1,0,1,0
T003932,18:16:00,18:16:00,s15,2,1,0,0
T003933,18:20:00,18:20:00,s4,1,0,1,0
T003933,18:36:00,18:36:00,s15,2,1,0,0
T003934,18:40:00,18:40:00,s4,1,0,1,0
T003934,18:56:00,18:56:00,s15,2,1,0,0
T003935,19:00:00,19:00:00,s4,1,0,1,0
T003935,19:16:00,19:16:00,s15,2,1,0,0
T003936,19:30:00,19:30:00,s4,1,0,1,0
T003936,19:46:00,19:46:00,s15,2,1,0,0
T003937,20:10:00,20:10:00,s4,1,0,1,0
T003937,20:26:00,20:26:00,s15,2,1,0,0
T003938,20:50:00,20:50:00,s4,1,0,1,0
T003938,21:06:00,21:06:00,s15,2,1,0,0
T003939,05:30:00,05:30:00,s4,1,0,1,0
T003939,05:46:00,05:46:00,s15,2,1,0,0
T003940,06:20:00,06:20:00,s4,1,0,1,0
T003940,06:36:00,06:36:00,s15,2,1,0,0
T003941,06:50:00,06:50:00,s4,1,0,1,0
T003941,07:06:00,07:06:00,s15,2,1,0,0
T003942,07:20:00,07:20:00,s4,1,0,1,0
T003942,07:36:00,07:36:00,s15,2,1,0,0
T003943,07:50:00,07:50:00,s4,1,0,1,0
T003943,08:06:00,08:06:00,s15,2,1,0,0
T003944,08:20:00,08:20:00,s4,1,0,1,0
T003944,08:36:00,08:36:00,s15,2,1,0,0
T003945,08:50:00,08:50:00,s4,1,0,1,0
T003945,09:06:00,09:06:00,s15,2,1,0,0
T003946,09:30:00,09:30:00,s4,1,0,1,0
T003946,09:46:00,09:46:00,s15,2,1,0,0
T003947,10:30:00,10:30:00,s4,1,0,1,0
T003947,10:46:00,10:46:00,s15,2,1,0,0
T003948,11:30:00,11:30:00,s4,1,0,1,0
T003948,11:46:00,11:46:00,s15,2,1,0,0
T003949,12:30:00,12:30:00,s4,1,0,1,0
T003949,12:46:00,12:46:00,s15,2,1,0,0
T003950,13:30:00,13:30:00,s4,1,0,1,0
T003950,13:46:00,13:46:00,s15,2,1,0,0
T003951,14:30:00,14:30:00,s4,1,0,1,0
T003951,14:46:00,14:46:00,s15,2,1,0,0
T003952,15:30:00,15:30:00,s4,1,0,1,0
T003952,15:46:00,15:46:00,s15,2,1,0,0
T003953,16:20:00,16:20:00,s4,1,0,1,0
T003953,16:36:00,16:36:00,s15,2,1,0,0
T003954,16:50:00,16:50:00,s4,1,0,1,0
T003954,17:06:00,17:06:00,s15,2,1,0,0
T003955,17:20:00,17:20:00,s4,1,0,1,0
T003955,17:36:00,17:36:00,s15,2,1,0,0
T003956,17:50:00,17:50:00,s4,1,0,1,0
T003956,18:06:00,18:06:00,s15,2,1,0,0
T003957,18:20:00,18:20:00,s4,1,0,1,0
T003957,18:36:00,18:36:00,s15,2,1,0,0
T003958,18:50:00,18:50:00,s4,1,0,1,0
T003958,19:06:00,19:06:00,s15,2,1,0,0
T003959,19:30:00,19:30:00,s4,1,0,1,0
T003959,19:46:00,19:46:00,s15,2,1,0,0
T003960,20:30:00,20:30:00,s4,1,0,1,0
T003960,20:46:00,20:46:00,s15,2,1,0,0
T003961,05:30:00,05:30:00,s2,1,0,1,0
T003961,06:05:00,06:05:00,s13,2,1,0,0
T003962,05:50:00,05:50:00,s2,1,0,1,0
T003962,06:25:00,06:25:00,s13,2,1,0,0
T003963,06:10:00,06:10:00,s2,1,0,1,0
T003963,06:45:00,06:45:00,s13,2,1,0,0
T003964,06:20:00,06:20:00,s2,1,0,1,0
T003964,06:55:00,06:55:00,s13,2,1,0,0
T003965,06:30:00,06:30:00,s2,1,0,1,0
T003965,07:05:00,07:05:00,s13,2,1,0,0
T003966,06:40:00,06:40:00,s2,1,0,1,0
T003966,07:15:00,07:15:00,s13,2,1,0,0
T003967,06:50:00,06:50:00,s2,1,0,1,0
T003967,07:25:00,07:25:00,s13,2,1,0,0
T003968,07:00:00,07:00:00,s2,1,0,1,0
T003968,07:35:00,07:35:00,s13,2,1,0,0
T003969,07:10:00,07:10:00,s2,1,0,1,0
T003969,07:45:00,07:45:00,s13,2,1,0,0
T003970,07:20:00,07:20:00,s2,1,0,1,0
T003970,07:55:00,07:55:00,s13,2,1,0,0
T003971,07:30:00,07:30:00,s2,1,0,1,0
T003971,08:05:00,08:05:00,s13,2,1,0,0
T003972,07:40:00,07:40:00,s2,1,0,1,0
T003972,08:15:00,08:15:00,s13,2,1,0,0
T003973,07:50:00,07:50:00,s2,1,0,1,0
T003973,08:25:00,08:25:00,s13,2,1,0,0
T003974,08:00:00,08:00:00,s2,1,0,1,0
T003974,08:35:00,08:35:00,s13,2,1,0,0
T003975,08:10:00,08:10:00,s2,1,0,1,0
T003975,08:45:00,08:45:00,s13,2,1,0,0
T003976,08:20:00,08:20:00,s2,1,0,1,0
T003976,08:55:00,08:55:00,s13,2,1,0,0
T003977,08:30:00,08:30:00,s2,1,0,1,0
T003977,09:05:00,09:05:00,s13,2,1,0,0
T003978,08:40:00,08:40:00,s2,1,0,1,0
T003978,09:15:00,09:15:00,s13,2,1,0,0
T003979,08:50:00,08:50:00,s2,1,0,1,0
T003979,09:25:00,09:25:00,s13,2,1,0,0
T003980,09:00:00,09:00:00,s2,1,0,1,0
T003980,09:35:00,09:35:00,s13,2,1,0,0
T003981,09:10:00,09:10:00,s2,1,0,1,0
T003981,09:45:00,09:45:00,s13,2,1,0,0
T003982,09:30:00,09:30:00,s2,1,0,1,0
T003982,10:05:00,10:05:00,s13,2,1,0,0
T003983,09:50:00,09:50:00,s2,1,0,1,0
T003983,10:25:00,10:25:00,s13,2,1,0,0
T003984,10:10:00,10:10:00,s2,1,0,1,0
T003984,10:45:00,10:45:00,s13,2,1,0,0
T003985,10:30:00,10:30:00,s2,1,0,1,0
T003985,11:05:00,11:05:00,s13,2,1,0,0
T003986,10:50:00,10:50:00,s2,1,0,1,0
T003986,11:25:00,11:25:00,s13,2,1,0,0
T003987,11:10:00,11:10:00,s2,1,0,1,0
T003987,11:45:00,11:45:00,s13,2,1,0,0
T003988,11:30:00,11:30:00,s2,1,0,1,0
T003988,12:05:00,12:05:00,s13,2,1,0,0
T003989,11:50:00,11:50:00,s2,1,0,1,0
T003989,12:25:00,12:25:00,s13,2,1,0,0
T003990,12:10:00,12:10:00,s2,1,0,1,0
T003990,12:45:00,12:45:00,s13,2,1,0,0
T003991,12:30:00,12:30:00,s2,1,0,1,0
T003991,13:05:00,13:05:00,s13,2,1,0,0
T003992,12:50:00,12:50:00,s2,1,0,1,0
T003992,13:25:00,13:25:00,s13,2,1,0,0
T003993,13:10:00,13:10:00,s2,1,0,1,0
T003993,13:45:00,13:45:00,s13,2,1,0,0
T003994,13:30:00,13:30:00,s2,1,0,1,0
T003994,14:05:00,14:05:00,s13,2,1,0,0
T003995,13:50:00,13:50:00,s2,1,0,1,0
T003995,14:25:00,14:25:00,s13,2,1,0,0
T003996,14:10:00,14:10:00,s2,1,0,1,0
T003996,14:45:00,14:45:00,s13,2,1,0,0
T003997,14:30:00,14:30:00,s2,1,0,1,0
T003997,15:05:00,15:05:00,s13,2,1,0,0
T003998,14:50:00,14:50:00,s2,1,0,1,0
T003998,15:25:00,15:25:00,s13,2,1,0,0
T003999,15:10:00,15:10:00,s2,1,0,1,0
T003999,15:45:00,15:45:00,s13,2,1,0,0
T004000,15:30:00,15:30:00,s2,1,0,1,0
T004000,16:05:00,16:05:00,s13,2,1,0,0
T004001,15:50:00,15:50:00,s2,1,0,1,0
T004001,16:25:00,16:25:00,s13,2,1,0,0
T004002,16:10:00,16:10:00,s2,1,0,1,0
T004002,16:45:00,16:45:00,s13,2,1,0,0
T004003,16:20:00,16:20:00,s2,1,0,1,0
T004003,16:55:00,16:55:00,s13,2,1,0,0
T004004,16:30:00,16:30:00,s2,1,0,1,0
T004004,17:05:00,17:05:00,s13,2,1,0,0
T004005,16:40:00,16:40:00,s2,1,0,1,0
T004005,17:15:00,17:15:00,s13,2,1,0,0
T004006,16:50:00,16:50:00,s2,1,0,1,0
T004006,17:25:00,17:25:00,s13,2,1,0,0
T004007,17:00:00,17:00:00,s2,1,0,1,0
T004007,17:35:00,17:35:00,s13,2,1,0,0
T004008,17:10:00,17:10:00,s2,1,0,1,0
T004008,17:45:00,17:45:00,s13,2,1,0,0
T004009,17:20:00,17:20:00,s2,1,0,1,0
T004009,17:55:00,17:55:00,s13,2,1,0,0
T004010,17:30:00,17:30:00,s2,1,0,1,0
T004010,18:05:00,18:05:00,s13,2,1,0,0
T004011,17:40:00,17:40:00,s2,1,0,1,0
T004011,18:15:00,18:15:00,s13,2,1,0,0
T004012,17:50:00,17:50:00,s2,1,0,1,0
T004012,18:25:00,18:25:00,s13,2,1,0,0
T004013,18:00:00,18:00:00,s2,1,0,1,0
T004013,18:35:00,18:35:00,s13,2,1,0,0
T004014,18:10:00,18:10:00,s2,1,0,1,0
T004014,18:45:00,18:45:00,s13,2,1,0,0
T004015,18:20:00,18:20:00,s2,1,0,1,0
T004015,18:55:00,18:55:00,s13,2,1,0,0
T004016,18:30:00,18:30:00,s2,1,0,1,0
T004016,19:05:00,19:05:00,s13,2,1,0,0
T004017,18:40:00,18:40:00,s2,1,0,1,0
T004017,19:15:00,19:15:00,s13,2,1,0,0
T004018,18:50:00,18:50:00,s2,1,0,1,0
T004018,19:25:00,19:25:00,s13,2,1,0,0
T004019,19:00:00,19:00:00,s2,1,0,1,0
T004019,19:35:00,19:35:00,s13,2,1,0,0
T004020,19:10:00,19:10:00,s2,1,0,1,0
T004020,19:45:00,19:45:00,s13,2,1,0,0
T004021,19:30:00,19:30:00,s2,1,0,1,0
T004021,20:05:00,20:05:00,s13,2,1,0,0
T004022,19:50:00,19:50:00,s2,1,0,1,0
T004022,20:25:00,20:25:00,s13,2,1,0,0
T004023,20:10:00,20:10:00,s2,1,0,1,0
T004023,20:45:00,20:45:00,s13,2,1,0,0
T004024,20:30:00,20:30:00,s2,1,0,1,0
T004024,21:05:00,21:05:00,s13,2,1,0,0
T004025,20:50:00,20:50:00,s2,1,0,1,0
T004025,21:25:00,21:25:00,s13,2,1,0,0
T004026,05:30:00,05:30:00,s2,1,0,1,0
T004026,06:05:00,06:05:00,s13,2,1,0,0
T004027,06:10:00,06:10:00,s2,1,0,1,0
T004027,06:45:00,06:45:00,s13,2,1,0,0
T004028,06:30:00,06:30:00,s2,1,0,1,0
T004028,07:05:00,07:05:00,s13,2,1,0,0
T004029,06:50:00,06:50:00,s2,1,0,1,0
T004029,07:25:00,07:25:00,s13,2,1,0,0
T004030,07:10:00,07:10:00,s2,1,0,1,0
T004030,07:45:00,07:45:00,s13,2,1,0,0
T004031,07:30:00,07:30:00,s2,1,0,1,0
T004031,08:05:00,08:05:00,s13,2,1,0,0
T004032,07:50:00,07:50:00,s2,1,0,1,0
T004032,08:25:00,08:25:00,s13,2,1,0,0
T004033,08:10:00,08:10:00,s2,1,0,1,0
T004033,08:45:00,08:45:00,s13,2,1,0,0
T004034,08:30:00,08:30:00,s2,1,0,1,0
T004034,09:05:00,09:05:00,s13,2,1,0,0
T004035,08:50:00,08:50:00,s2,1,0,1,0
T004035,09:25:00,09:25:00,s13,2,1,0,0
T004036,09:10:00,09:10:00,s2,1,0,1,0
T004036,09:45:00,09:45:00,s13,2,1,0,0
T004037,09:50:00,09:50:00,s2,1,0,1,0
T004037,10:25:00,10:25:00,s13,2,1,0,0
T004038,10:30:00,10:30:00,s2,1,0,1,0
T004038,11:05:00,11:05:00,s13,2,1,0,0
T004039,11:10:00,11:10:00,s2,1,0,1,0
T004039,11:45:00,11:45:00,s13,2,1,0,0
T004040,11:50:00,11:50:00,s2,1,0,1,0
T004040,12:25:00,12:25:00,s13,2,1,0,0
T004041,12:30:00,12:30:00,s2,1,0,1,0
T004041,13:05:00,13:05:00,s13,2,1,0,0
T004042,13:10:00,13:10:00,s2,1,0,1,0
T004042,13:45:00,13:45:00,s13,2,1,0,0
T004043,13:50:00,13:50:00,s2,1,0,1,0
T004043,14:25:00,14:25:00,s13,2,1,0,0
T004044,14:30:00,14:30:00,s2,1,0,1,0
T004044,15:05:00,15:05:00,s13,2,1,0,0
T004045,15:10:00,15:10:00,s2,1,0,1,0
T004045,15:45:00,15:45:00,s13,2,1,0,0
T004046,15:50:00,15:50:00,s2,1,0,1,0
T004046,16:25:00,16:25:00,s13,2,1,0,0
T004047,16:20:00,16:20:00,s2,1,0,1,0
T004047,16:55:00,16:55:00,s13,2,1,0,0
T004048,16:40:00,16:40:00,s2,1,0,1,0
T004048,17:15:00,17:15:00,s13,2,1,0,0
T004049,17:00:00,17:00:00,s2,1,0,1,0
T004049,17:35:00,17:35:00,s13,2,1,0,0
T004050,17:20:00,17:20:00,s2,1,0,1,0
T004050,17:55:00,17:55:00,s13,2,1,0,0
T004051,17:40:00,17:40:00,s2,1,0,1,0
T004051,18:15:00,18:15:00,s13,2,1,0,0
T004052,18:00:00,18:00:00,s2,1,0,1,0
T004052,18:35:00,18:35:00,s13,2,1,0,0
T004053,18:20:00,18:20:00,s2,1,0,1,0
T004053,18:55:00,18:55:00,s13,2,1,0,0
T004054,18:40:00,18:40:00,s2,1,0,1,0
T004054,19:15:00,19:15:00,s13,2,1,0,0
T004055,19:00:00,19:00:00,s2,1,0,1,0
T004055,19:35:00,19:35:00,s13,2,1,0,0
T004056,19:30:00,19:30:00,s2,1,0,1,0
T004056,20:05:00,20:05:00,s13,2,1,0,0
T004057,20:10:00,20:10:00,s2,1,0,1,0
T004057,20:45:00,20:45:00,s13,2,1,0,0
T004058,20:50:00,20:50:00,s2,1,0,1,0
T004058,21:25:00,21:25:00,s13,2,1,0,0
T004059,05:30:00,05:30:00,s2,1,0,1,0
T004059,06:05:00,06:05:00,s13,2,1,0,0
T004060,06:20:00,06:20:00,s2,1,0,1,0
T004060,06:55:00,06:55:00,s13,2,1,0,0
T004061,06:50:00,06:50:00,s2,1,0,1,0
T004061,07:25:00,07:25:00,s13,2,1,0,0
T004062,07:20:00,07:20:00,s2,1,0,1,0
T004062,07:55:00,07:55:00,s13,2,1,0,0
T004063,07:50:00,07:50:00,s2,1,0,1,0
T004063,08:25:00,08:25:00,s13,2,1,0,0
T004064,08:20:00,08:20:00,s2,1,0,1,0
T004064,08:55:00,08:55:00,s13,2,1,0,0
T004065,08:50:00,08:50:00,s2,1,0,1,0
T004065,09:25:00,09:25:00,s13,2,1,0,0
T004066,09:30:00,09:30:00,s2,1,0,1,0
T004066,10:05:00,10:05:00,s13,2,1,0,0
T004067,10:30:00,10:30:00,s2,1,0,1,0
T004067,11:05:00,11:05:00,s13,2,1,0,0
T004068,11:30:00,11:30:00,s2,1,0,1,0
T004068,12:05:00,12:05:00,s13,2,1,0,0
T004069,12:30:00,12:30:00,s2,1,0,1,0
T004069,13:05:00,13:05:00,s13,2,1,0,0
T004070,13:30:00,13:30:00,s2,1,0,1,0
T004070,14:05:00,14:05:00,s13,2,1,0,0
T004071,14:30:00,14:30:00,s2,1,0,1,0
T004071,15:05:00,15:05:00,s13,2,1,0,0
T004072,15:30:00,15:30:00,s2,1,0,1,0
T004072,16:05:00,16:05:00,s13,2,1,0,0
T004073,16:20:00,16:20:00,s2,1,0,1,0
T004073,16:55:00,16:55:00,s13,2,1,0,0
T004074,16:50:00,16:50:00,s2,1,0,1,0
T004074,17:25:00,17:25:00,s13,2,1,0,0
T004075,17:20:00,17:20:00,s2,1,0,1,0
T004075,17:55:00,17:55:00,s13,2,1,0,0
T004076,17:50:00,17:50:00,s2,1,0,1,0
T004076,18:25:00,18:25:00,s13,2,1,0,0
T004077,18:20:00,18:20:00,s2,1,0,1,0
T004077,18:55:00,18:55:00,s13,2,1,0,0
T004078,18:50:00,18:50:00,s2,1,0,1,0
T004078,19:25:00,19:25:00,s13,2,1,0,0
T004079,19:30:00,19:30:00,s2,1,0,1,0
T004079,20:05:00,20:05:00,s13,2,1,0,0
T004080,20:30:00,20:30:00,s2,1,0,1,0
T004080,21:05:00,21:05:00,s13,2,1,0,0
T004081,05:30:00,05:30:00,s4,1,0,1,0
T004081,05:37:00,05:37:00,s14,2,1,0,0
T004082,05:50:00,05:50:00,s4,1,0,1,0
T004082,05:57:00,05:57:00,s14,2,1,0,0
T004083,06:10:00,06:10:00,s4,1,0,1,0
T004083,06:17:00,06:17:00,s14,2,1,0,0
T004084,06:20:00,06:20:00,s4,1,0,1,0
T004084,06:27:00,06:27:00,s14,2,1,0,0
T004085,06:30:00,06:30:00,s4,1,0,1,0
T004085,06:37:00,06:37:00,s14,2,1,0,0
T004086,06:40:00,06:40:00,s4,1,0,1,0
T004086,06:47:00,06:47:00,s14,2,1,0,0
T004087,06:50:00,06:50:00,s4,1,0,1,0
T004087,06:57:00,06:57:00,s14,2,1,0,0
T004088,07:00:00,07:00:00,s4,1,0,1,0
T004088,07:07:00,07:07:00,s14,2,1,0,0
T004089,07:10:00,07:10:00,s4,1,0,1,0
T004089,07:17:00,07:17:00,s14,2,1,0,0
T004090,07:20:00,07:20:00,s4,1,0,1,0
T004090,07:27:00,07:27:00,s14,2,1,0,0
T004091,07:30:00,07:30:00,s4,1,0,1,0
T004091,07:37:00,07:37:00,s14,2,1,0,0
T004092,07:40:00,07:40:00,s4,1,0,1,0
T004092,07:47:00,07:47:00,s14,2,1,0,0
T004093,07:50:00,07:50:00,s4,1,0,1,0
T004093,07:57:00,07:57:00,s14,2,1,0,0
T004094,08:00:00,08:00:00,s4,1,0,1,0
T004094,08:07:00,08:07:00,s14,2,1,0,0
T004095,08:10:00,08:10:00,s4,1,0,1,0
T004095,08:17:00,08:17:00,s14,2,1,0,0
T004096,08:20:00,08:20:00,s4,1,0,1,0
T004096,08:27:00,08:27:00,s14,2,1,0,0
T004097,08:30:00,08:30:00,s4,1,0,1,0
T004097,08:37:00,08:37:00,s14,2,1,0,0
T004098,08:40:00,08:40:00,s4,1,0,1,0
T004098,08:47:00,08:47:00,s14,2,1,0,0
T004099,08:50:00,08:50:00,s4,1,0,1,0
T004099,08:57:00,08:57:00,s14,2,1,0,0
T004100,09:00:00,09:00:00,s4,1,0,1,0
T004100,09:07:00,09:07:00,s14,2,1,0,0
T004101,09:10:00,09:10:00,s4,1,0,1,0
T004101,09:17:00,09:17:00,s14,2,1,0,0
T004102,09:30:00,09:30:00,s4,1,0,1,0
T004102,09:37:00,09:37:00,s14,2,1,0,0
T004103,09:50:00,09:50:00,s4,1,0,1,0
T004103,09:57:00,09:57:00,s14,2,1,0,0
T004104,10:10:00,10:10:00,s4,1,0,1,0
T004104,10:17:00,10:17:00,s14,2,1,0,0
T004105,10:30:00,10:30:00,s4,1,0,1,0
T004105,10:37:00,10:37:00,s14,2,1,0,0
T004106,10:50:00,10:50:00,s4,1,0,1,0
T004106,10:57:00,10:57:00,s14,2,1,0,0
T004107,11:10:00,11:10:00,s4,1,0,1,0
T004107,11:17:00,11:17:00,s14,2,1,0,0
T004108,11:30:00,11:30:00,s4,1,0,1,0
T004108,11:37:00,11:37:00,s14,2,1,0,0
T004109,11:50:00,11:50:00,s4,1,0,1,0
T004109,11:57:00,11:57:00,s14,2,1,0,0
T004110,12:10:00,12:10:00,s4,1,0,1,0
T004110,12:17:00,12:17:00,s14,2,1,0,0
T004111,12:30:00,12:30:00,s4,1,0,1,0
T004111,12:37:00,12:37:00,s14,2,1,0,0
T004112,12:50:00,12:50:00,s4,1,0,1,0
T004112,12:57:00,12:57:00,s14,2,1,0,0
T004113,13:10:00,13:10:00,s4,1,0,1,0
T004113,13:17:00,13:17:00,s14,2,1,0,0
T004114,13:30:00,13:30:00,s4,1,0,1,0
T004114,13:37:00,13:37:00,s14,2,1,0,0
T004115,13:50:00,13:50:00,s4,1,0,1,0
T004115,13:57:00,13:57:00,s14,2,1,0,0
T004116,14:10:00,14:10:00,s4,1,0,1,0
T004116,14:17:00,14:17:00,s14,2,1,0,0
T004117,14:30:00,14:30:00,s4,1,0,1,0
T004117,14:37:00,14:37:00,s14,2,1,0,0
T004118,14:50:00,14:50:00,s4,1,0,1,0
T004118,14:57:00,14:57:00,s14,2,1,0,0
